participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.randompayoff,player.clicksmma_ins,player.clicksmmb_ins,player.optiona1,player.optionb1,player.clicksmma1,player.clicksmmb1,player.samplemma1,player.samplemmb1,player.realsamplea1,player.realsampleb1,player.realproba1,player.realprobb1,player.realamounta1,player.realamountb1,player.bo1,player.optiona2,player.optionb2,player.clicksmma2,player.clicksmmb2,player.samplemma2,player.samplemmb2,player.realsamplea2,player.realsampleb2,player.realproba2,player.realprobb2,player.realamounta2,player.realamountb2,player.bo2,player.optiona3,player.optionb3,player.clicksmma3,player.clicksmmb3,player.samplemma3,player.samplemmb3,player.realsamplea3,player.realsampleb3,player.realproba3,player.realprobb3,player.realamounta3,player.realamountb3,player.bo3,player.optiona4,player.optionb4,player.clicksmma4,player.clicksmmb4,player.samplemma4,player.samplemmb4,player.realsamplea4,player.realsampleb4,player.realproba4,player.realprobb4,player.realamounta4,player.realamountb4,player.bo4,player.optiona5,player.optionb5,player.clicksmma5,player.clicksmmb5,player.samplemma5,player.samplemmb5,player.realsamplea5,player.realsampleb5,player.realproba5,player.realprobb5,player.realamounta5,player.realamountb5,player.bo5,player.optiona6,player.optionb6,player.clicksmma6,player.clicksmmb6,player.samplemma6,player.samplemmb6,player.realsamplea6,player.realsampleb6,player.realproba6,player.realprobb6,player.realamounta6,player.realamountb6,player.bo6,player.optiona7,player.optionb7,player.clicksmma7,player.clicksmmb7,player.samplemma7,player.samplemmb7,player.realsamplea7,player.realsampleb7,player.realproba7,player.realprobb7,player.realamounta7,player.realamountb7,player.bo7,player.optiona8,player.optionb8,player.clicksmma8,player.clicksmmb8,player.samplemma8,player.samplemmb8,player.realsamplea8,player.realsampleb8,player.realproba8,player.realprobb8,player.realamounta8,player.realamountb8,player.bo8,player.optiona9,player.optionb9,player.clicksmma9,player.clicksmmb9,player.samplemma9,player.samplemmb9,player.realsamplea9,player.realsampleb9,player.realproba9,player.realprobb9,player.realamounta9,player.realamountb9,player.bo9,player.optiona10,player.optionb10,player.clicksmma10,player.clicksmmb10,player.samplemma10,player.samplemmb10,player.realsamplea10,player.realsampleb10,player.realproba10,player.realprobb10,player.realamounta10,player.realamountb10,player.bo10,player.index1,player.index2,player.index3,player.index4,player.index5,player.index6,player.index7,player.index8,player.index9,player.index10,player.trivial1,player.trivial2,player.trivial3,player.trivial4,player.trivial5,player.trivial6,player.trivial7,player.trivial8,player.trivial9,player.trivial10,player.mm1,player.mm2,player.mm3,player.mm4,player.mm5,player.mm6,player.mm7,player.mm8,player.mm9,player.mm10,player.gender,player.age,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,trivial,u
77,ykjwa3lc,,0,37,37,Confidence_study1a,1,s1a_result_5,10.11.176.95,2018-01-16 12:16:59.944321+00:00,1,,,0,77,1,0,1,Possible outcome -50Â¢,Possible outcomes -100Â¢ or 0Â¢,0,4,"-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50","0,0,-100,0,0,-100,-100,-100,0,0,0,-100,-100,-100,-100,-100,0,0,-100,0,0,0,-100,0,-100,-100,-100,-100,-100,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,0,-100,0,-100,0,-100,0,0,-100,0,0,0,0,0,-100,-100,-100,-100,-100,-100,0,-100,-100,0,0,0,-100,-100,-100,0,-100,-100,0,0,0,0,-100,0,0,-100,-100,-100,-100,0,0,-100,0,-100,0,-100,-100,0,0,-100,0,0,-100,0,-100",['-50'],"['0', '0', '-100', '0']",1,0.5,-50,-100,-100,Possible outcomes -40Â¢ or 0Â¢,Possible outcome -30Â¢,13,1,"0,-40,-40,0,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,-40,-40,0,-40,-40,-40,0,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,0,0,-40,0,-40,-40,-40,-40,0,0,-40,0,-40,-40,-40,0,-40,-40","-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30","['0', '-40', '-40', '0', '-40', '-40', '-40', '0', '-40', '-40', '-40', '-40', '-40']",['-30'],0.80000001,1,-40,-30,-40,Possible outcomes 100Â¢ or 0Â¢,Possible outcome 50Â¢,7,0,"100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,0,100,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50","['100', '100', '100', '100', '0', '100', '100']",['50'],0.89999998,1,100,50,0,Possible outcome 10Â¢,Possible outcomes 20Â¢ or 0Â¢,0,10,"10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10","0,20,20,0,20,20,20,0,0,20,0,0,0,0,20,0,0,0,0,0,20,0,20,20,0,0,0,0,0,20,0,20,20,20,0,0,20,20,20,20,20,20,20,0,20,0,20,0,20,20,0,20,20,20,0,20,0,20,20,0,20,0,0,20,0,20,20,20,0,20,20,20,0,20,0,20,20,20,20,20,20,0,20,0,0,20,20,0,20,0,20,20,0,20,20,20,20,20,0,0",['10'],"['0', '20', '20', '0', '20', '20', '20', '0', '0', '20']",1,0.5,10,20,0,Possible outcomes -20Â¢ or 0Â¢,Possible outcome -10Â¢,4,0,"-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,0,-20,0,-20,-20,-20,-20,-20,-20,-20,0,0,-20,-20,0,0,-20,-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,-20,0,0,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20","-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10","['-20', '-20', '-20', '-20']",['-10'],0.80000001,1,-20,-10,-20,Possible outcomes 0Â¢ or 40Â¢,Possible outcome 30Â¢,6,0,"0,40,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,40,40,40,0,40,40,40,0,40,0,40,40,40,0,40,40,40,0,0,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,0,0,40,40,0,40,40,40,40,40,40,40,40,40,0,40,40,40,40,0,40,40,40,40,40,0,0,40,40,40,0,40,40,40,0,40,0,40,40,40,40,40,40","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30","['0', '40', '40', '40', '40', '40']",['30'],0.80000001,1,40,30,0,Possible outcomes 0Â¢ or 320Â¢,Possible outcome 30Â¢,10,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,320,0,0,320,0,0,0,0,320,0,0,0,0,320,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,320,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,320,0,0","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['30'],0.1,1,320,30,0,Possible outcome 10Â¢,Possible outcomes 20Â¢ or 0Â¢,0,5,"10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10","0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,0,20,20,0,20,20,20,0,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,0,0,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,20,0,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,0,20,20,20,20,20",['10'],"['0', '20', '20', '20', '20']",1,0.80000001,10,20,0,Possible outcome -90Â¢,Possible outcomes -100Â¢ or 0Â¢,1,10,"-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90","-100,-100,-100,0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,-100,-100,-100,0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,-100",['-90'],"['-100', '-100', '-100', '0', '-100', '-100', '-100', '-100', '-100', '-100']",1,0.89999998,-90,-100,-100,Possible outcome 90Â¢,Possible outcomes 100Â¢ or 0Â¢,0,5,"90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90","100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100",['90'],"['100', '100', '100', '100', '100']",1,0.89999998,90,100,0,7,2,10,6,9,1,3,8,5,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,Female,34,0,1,1,jgh51fnr,,,,,,0,3,0.007538023323
77,ykjwa3lc,,0,37,37,Confidence_study1a,1,s1a_result_5,10.11.176.95,2018-01-16 12:16:59.944321+00:00,1,,,0,77,1,0,1,Possible outcome -50Â¢,Possible outcomes -100Â¢ or 0Â¢,0,4,"-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50","0,0,-100,0,0,-100,-100,-100,0,0,0,-100,-100,-100,-100,-100,0,0,-100,0,0,0,-100,0,-100,-100,-100,-100,-100,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,0,-100,0,-100,0,-100,0,0,-100,0,0,0,0,0,-100,-100,-100,-100,-100,-100,0,-100,-100,0,0,0,-100,-100,-100,0,-100,-100,0,0,0,0,-100,0,0,-100,-100,-100,-100,0,0,-100,0,-100,0,-100,-100,0,0,-100,0,0,-100,0,-100",['-50'],"['0', '0', '-100', '0']",1,0.5,-50,-100,-100,Possible outcomes -40Â¢ or 0Â¢,Possible outcome -30Â¢,13,1,"0,-40,-40,0,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,-40,-40,0,-40,-40,-40,0,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-40,-40,-40,-40,-40,-40,0,0,-40,0,-40,-40,-40,-40,0,0,-40,0,-40,-40,-40,0,-40,-40","-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30","['0', '-40', '-40', '0', '-40', '-40', '-40', '0', '-40', '-40', '-40', '-40', '-40']",['-30'],0.80000001,1,-40,-30,-40,Possible outcomes 100Â¢ or 0Â¢,Possible outcome 50Â¢,7,0,"100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,0,100,0,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50","['100', '100', '100', '100', '0', '100', '100']",['50'],0.89999998,1,100,50,0,Possible outcome 10Â¢,Possible outcomes 20Â¢ or 0Â¢,0,10,"10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10","0,20,20,0,20,20,20,0,0,20,0,0,0,0,20,0,0,0,0,0,20,0,20,20,0,0,0,0,0,20,0,20,20,20,0,0,20,20,20,20,20,20,20,0,20,0,20,0,20,20,0,20,20,20,0,20,0,20,20,0,20,0,0,20,0,20,20,20,0,20,20,20,0,20,0,20,20,20,20,20,20,0,20,0,0,20,20,0,20,0,20,20,0,20,20,20,20,20,0,0",['10'],"['0', '20', '20', '0', '20', '20', '20', '0', '0', '20']",1,0.5,10,20,0,Possible outcomes -20Â¢ or 0Â¢,Possible outcome -10Â¢,4,0,"-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,0,-20,0,-20,-20,-20,-20,-20,-20,-20,0,0,-20,-20,0,0,-20,-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,-20,0,0,-20,0,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20","-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10","['-20', '-20', '-20', '-20']",['-10'],0.80000001,1,-20,-10,-20,Possible outcomes 0Â¢ or 40Â¢,Possible outcome 30Â¢,6,0,"0,40,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,40,40,40,0,40,40,40,0,40,0,40,40,40,0,40,40,40,0,0,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,0,0,40,40,0,40,40,40,40,40,40,40,40,40,0,40,40,40,40,0,40,40,40,40,40,0,0,40,40,40,0,40,40,40,0,40,0,40,40,40,40,40,40","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30","['0', '40', '40', '40', '40', '40']",['30'],0.80000001,1,40,30,0,Possible outcomes 0Â¢ or 320Â¢,Possible outcome 30Â¢,10,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,320,0,0,320,0,0,0,0,320,0,0,0,0,320,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,320,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,320,0,0","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['30'],0.1,1,320,30,0,Possible outcome 10Â¢,Possible outcomes 20Â¢ or 0Â¢,0,5,"10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10","0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,0,20,20,0,20,20,20,0,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,0,0,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,20,0,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,0,20,20,20,20,20",['10'],"['0', '20', '20', '20', '20']",1,0.80000001,10,20,0,Possible outcome -90Â¢,Possible outcomes -100Â¢ or 0Â¢,1,10,"-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90","-100,-100,-100,0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,-100,-100,-100,0,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,-100",['-90'],"['-100', '-100', '-100', '0', '-100', '-100', '-100', '-100', '-100', '-100']",1,0.89999998,-90,-100,-100,Possible outcome 90Â¢,Possible outcomes 100Â¢ or 0Â¢,0,5,"90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90","100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100",['90'],"['100', '100', '100', '100', '100']",1,0.89999998,90,100,0,7,2,10,6,9,1,3,8,5,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,Female,34,0,1,1,jgh51fnr,,,,,,0,3,0.007538023323
