participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.randompayoff,player.clicksmma_ins,player.clicksmmb_ins,player.optiona1,player.optionb1,player.clicksmma1,player.clicksmmb1,player.samplemma1,player.samplemmb1,player.realsamplea1,player.realsampleb1,player.realproba1,player.realprobb1,player.realamounta1,player.realamountb1,player.bo1,player.optiona2,player.optionb2,player.clicksmma2,player.clicksmmb2,player.samplemma2,player.samplemmb2,player.realsamplea2,player.realsampleb2,player.realproba2,player.realprobb2,player.realamounta2,player.realamountb2,player.bo2,player.optiona3,player.optionb3,player.clicksmma3,player.clicksmmb3,player.samplemma3,player.samplemmb3,player.realsamplea3,player.realsampleb3,player.realproba3,player.realprobb3,player.realamounta3,player.realamountb3,player.bo3,player.optiona4,player.optionb4,player.clicksmma4,player.clicksmmb4,player.samplemma4,player.samplemmb4,player.realsamplea4,player.realsampleb4,player.realproba4,player.realprobb4,player.realamounta4,player.realamountb4,player.bo4,player.optiona5,player.optionb5,player.clicksmma5,player.clicksmmb5,player.samplemma5,player.samplemmb5,player.realsamplea5,player.realsampleb5,player.realproba5,player.realprobb5,player.realamounta5,player.realamountb5,player.bo5,player.optiona6,player.optionb6,player.clicksmma6,player.clicksmmb6,player.samplemma6,player.samplemmb6,player.realsamplea6,player.realsampleb6,player.realproba6,player.realprobb6,player.realamounta6,player.realamountb6,player.bo6,player.optiona7,player.optionb7,player.clicksmma7,player.clicksmmb7,player.samplemma7,player.samplemmb7,player.realsamplea7,player.realsampleb7,player.realproba7,player.realprobb7,player.realamounta7,player.realamountb7,player.bo7,player.optiona8,player.optionb8,player.clicksmma8,player.clicksmmb8,player.samplemma8,player.samplemmb8,player.realsamplea8,player.realsampleb8,player.realproba8,player.realprobb8,player.realamounta8,player.realamountb8,player.bo8,player.optiona9,player.optionb9,player.clicksmma9,player.clicksmmb9,player.samplemma9,player.samplemmb9,player.realsamplea9,player.realsampleb9,player.realproba9,player.realprobb9,player.realamounta9,player.realamountb9,player.bo9,player.optiona10,player.optionb10,player.clicksmma10,player.clicksmmb10,player.samplemma10,player.samplemmb10,player.realsamplea10,player.realsampleb10,player.realproba10,player.realprobb10,player.realamounta10,player.realamountb10,player.bo10,player.mm1,player.mm2,player.mm3,player.mm4,player.mm5,player.mm6,player.mm7,player.mm8,player.mm9,player.mm10,player.gender,player.age,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,fbjdx3e0,,0,37,38,Confidence_study1a,1,s1a_result_5,127.0.0.1,2017-08-25 13:19:26.086916+00:00,0,1,,,-10.00,1,5,4,1,Possible outcomes €2 or €0,Possible outcome €1,7,2,"2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,0,2,0,2,2,2,2,2,0,2,2,0,2,2,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","['2', '2', '2', '0', '2', '2', '2']","['1', '1']",0.8,1.0,2.0,1.0,0.0,Possible outcomes €-2 or €0,Possible outcome €-1,6,3,"-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,0,-2,-2,0,-2,0,-2,0,0,-2,-2,-2,-2,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2","-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","['-2', '-2', '-2', '-2', '0', '-2']","['-1', '-1', '-1']",0.8,1.0,-2.0,-1.0,-2.0,Possible outcome €1,Possible outcomes €2 or €0,3,5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,2,0,0,2,2,0,2,2,0,2,2,2,2,0,0,0,0,0,2,0,2,2,2,0,0,0,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,2,0,0,0,2,2,0,0,2,0,0,2,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0","['1', '1', '1']","['2', '2', '0', '0', '2']",1.0,0.5,1.0,2.0,0.0,Possible outcome €5,Possible outcomes €10 or €0,3,14,"5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5","10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10","['5', '5', '5']","['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']",1.0,0.9,5.0,10.0,0.0,Possible outcome €-5,Possible outcomes €-10 or €0,2,4,"-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5","-10,0,0,0,0,-10,-10,0,0,0,-10,-10,0,-10,0,0,0,0,-10,0,0,0,0,0,-10,0,-10,-10,0,0,0,-10,-10,0,-10,-10,-10,-10,0,-10,-10,0,0,0,0,0,0,0,-10,-10,0,-10,0,-10,-10,-10,0,-10,0,-10,-10,-10,0,0,0,-10,-10,0,0,0,-10,-10,0,0,0,0,0,0,-10,0,-10,0,-10,-10,0,-10,0,0,-10,-10,0,-10,0,-10,-10,-10,-10,-10,-10,-10","['-5', '-5']","['-10', '0', '0', '0']",1.0,0.5,-5.0,-10.0,-10.0,Possible outcomes €0 or €4,Possible outcome €3,9,3,"4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,0,4,4,0,0,4,0,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,0,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","['4', '4', '4', '4', '4', '4', '0', '4', '4']","['3', '3', '3']",0.8,1.0,4.0,3.0,0.0,Possible outcomes €10 or €0,Possible outcome €9,6,1,"10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10","9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","['10', '10', '10', '10', '10', '10']",['9'],0.9,1.0,10.0,9.0,0.0,Possible outcome €-3,Possible outcomes €-4 or €0,4,2,"-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3","-4,0,-4,0,-4,-4,0,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,0,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4,-4,-4,-4,-4,0,-4,-4,0,0,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4,-4,0,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4","['-3', '-3', '-3', '-3']","['-4', '0']",1.0,0.8,-3.0,-4.0,-4.0,Possible outcomes €-10 or €0,Possible outcome €-9,4,1,"-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10","-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9","['-10', '-10', '-10', '-10']",['-9'],0.9,1.0,-10.0,-9.0,-10.0,Possible outcome €3,Possible outcomes €0 or €32,4,7,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0","['3', '3', '3', '3']","['0', '0', '0', '0', '32', '0', '0']",1.0,0.1,3.0,32.0,0.0,1,1,1,0,0,1,1,1,1,0,Female,2,-10.00,1,1,v3tw53si,,,,,,1
2,8vztntxr,,0,37,38,Confidence_study1a,1,s1a_result_5,127.0.0.1,2017-08-25 13:28:49.277230+00:00,0,1,,,-9.00,2,3,2,1,Possible outcome €-1,Possible outcomes €-2 or €0,4,6,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,-2,-2,0,-2,0,0,0,-2,-2,0,-2,-2,-2,0,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2","['-1', '-1', '-1', '-1']","['0', '-2', '-2', '-2', '-2', '-2']",1.0,0.8,-1.0,-2.0,-2.0,Possible outcomes €10 or €0,Possible outcome €5,6,6,"10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10","5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5","['10', '10', '0', '10', '10', '10']","['5', '5', '5', '5', '5', '5']",0.9,1.0,10.0,5.0,0.0,Possible outcome €-9,Possible outcomes €-10 or €0,3,4,"-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9","0,-10,-10,-10,-10,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,0,-10,-10,-10,-10,0,-10,-10,-10,0,-10,0,0,-10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,0,0,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,0,-10,-10,-10,0","['-9', '-9', '-9']","['0', '-10', '-10', '-10']",1.0,0.9,-9.0,-10.0,-10.0,Possible outcomes €-10 or €0,Possible outcome €-5,11,5,"0,0,-10,-10,-10,0,-10,0,-10,0,-10,0,-10,-10,-10,-10,0,0,-10,-10,-10,0,0,-10,-10,0,0,-10,-10,0,0,0,0,-10,-10,0,-10,-10,-10,-10,0,0,-10,0,0,0,-10,-10,-10,0,0,0,0,0,-10,0,-10,-10,-10,-10,0,0,-10,0,0,0,-10,0,0,-10,0,0,-10,0,0,-10,0,0,0,-10,0,-10,-10,0,0,-10,0,-10,0,0,-10,0,0,-10,0,0,0,0,0,-10","-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5","['0', '0', '-10', '-10', '-10', '0', '-10', '0', '-10', '0', '-10']","['-5', '-5', '-5', '-5', '-5']",0.5,1.0,-10.0,-5.0,-10.0,Possible outcomes €10 or €0,Possible outcome €9,10,5,"0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10","9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","['0', '10', '10', '10', '10', '10', '10', '10', '10', '10']","['9', '9', '9', '9', '9']",0.9,1.0,10.0,9.0,0.0,Possible outcomes €2 or €0,Possible outcome €1,8,4,"2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","['2', '2', '2', '2', '0', '2', '0', '2']","['1', '1', '1', '1']",0.8,1.0,2.0,1.0,0.0,Possible outcome €-3,Possible outcomes €-4 or €0,3,6,"-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3","-4,0,0,-4,-4,-4,-4,0,0,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,0,-4,-4,-4,-4,0,-4,0,0,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4,-4","['-3', '-3', '-3']","['-4', '0', '0', '-4', '-4', '-4']",1.0,0.8,-3.0,-4.0,-4.0,Possible outcomes €0 or €4,Possible outcome €3,13,5,"4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,0,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,0,4,4,4,4,0,4,0,4,4,4,0,4,4,4,4,0,4,4,4,0,4","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","['4', '4', '4', '4', '4', '4', '4', '4', '4', '0', '0', '4', '4']","['3', '3', '3', '3', '3']",0.8,1.0,4.0,3.0,0.0,Possible outcome €3,Possible outcomes €0 or €32,7,29,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0","['3', '3', '3', '3', '3', '3', '3']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",1.0,0.1,3.0,32.0,0.0,Possible outcomes €2 or €0,Possible outcome €1,12,1,"0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,0,2,0,0,2,2,0,2,2,0,0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,0,2,0,2,0,2,2,0,2,2,0,0,0,0,2,0,2,0,0,0,2,2,2,2,2,0,2,0,0,0,0,2,2,2,0,0,2,0,2,2,2,2,0,0,0,2,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","['0', '2', '0', '2', '2', '2', '2', '2', '2', '2', '2', '2']",['1'],0.5,1.0,2.0,1.0,0.0,0,1,1,0,1,1,0,1,0,1,Male,5,-9.00,1,1,v3tw53si,,,,,,1
